Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions,,,,,,,,
,,,,,,,,,,,,,,,OF,Bryan Reynolds (43940002),Bryan Reynolds,43940002,OF,4900,PIT@SD 08/26/2026 04:10PM ET,PIT,8.14
,,,,,,,,,,,,,,,OF,Randy Arozarena (43940003),Randy Arozarena,43940003,OF,4800,PHI@SEA 08/26/2026 04:10PM ET,SEA,8.82
,,,,,,,,,,,,,,,SS,Trea Turner (43940004),Trea Turner,43940004,SS,4700,PHI@SEA 08/26/2026 04:10PM ET,PHI,7.69
,,,,,,,,,,,,,,,SS,Zach Neto (43940005),Zach Neto,43940005,SS,4600,CLE@LAA 08/26/2026 04:07PM ET,LAA,8.48
,,,,,,,,,,,,,,,2B,Travis Bazzana (43940006),Travis Bazzana,43940006,2B,4600,CLE@LAA 08/26/2026 04:07PM ET,CLE,7.39
,,,,,,,,,,,,,,,C,Gabriel Moreno (43940009),Gabriel Moreno,43940009,C,4500,CHC@ARI 08/26/2026 03:40PM ET,ARI,8.11
,,,,,,,,,,,,,,,OF,Chase DeLauter (43940008),Chase DeLauter,43940008,OF,4500,CLE@LAA 08/26/2026 04:07PM ET,CLE,7.87
,,,,,,,,,,,,,,,OF,Jackson Merrill (43940007),Jackson Merrill,43940007,OF,4500,PIT@SD 08/26/2026 04:10PM ET,SD,7.78
,,,,,,,,,,,,,,,2B/SS,Nico Hoerner (43940010),Nico Hoerner,43940010,2B/SS,4400,CHC@ARI 08/26/2026 03:40PM ET,CHC,7.18
,,,,,,,,,,,,,,,OF,Esmerlyn Valdez (43940012),Esmerlyn Valdez,43940012,OF,4400,PIT@SD 08/26/2026 04:10PM ET,PIT,8.44
,,,,,,,,,,,,,,,3B,Nolan Arenado (43940013),Nolan Arenado,43940013,3B,4300,CHC@ARI 08/26/2026 03:40PM ET,ARI,7.05
,,,,,,,,,,,,,,,1B,Michael Busch (43940014),Michael Busch,43940014,1B,4300,CHC@ARI 08/26/2026 03:40PM ET,CHC,7.4
,,,,,,,,,,,,,,,OF,Julio Rodriguez (43940015),Julio Rodriguez,43940015,OF,4300,PHI@SEA 08/26/2026 04:10PM ET,SEA,7.75
,,,,,,,,,,,,,,,1B,Ryan O'Hearn (43940138),Ryan O'Hearn,43940138,1B,4300,PIT@SD 08/26/2026 04:10PM ET,PIT,7.95
,,,,,,,,,,,,,,,OF,JJ Bleday (43940016),JJ Bleday,43940016,OF,4300,CIN@SF 08/26/2026 03:45PM ET,CIN,7.48
,,,,,,,,,,,,,,,OF,Ian Happ (43940017),Ian Happ,43940017,OF,4200,CHC@ARI 08/26/2026 03:40PM ET,CHC,7.55
,,,,,,,,,,,,,,,SS,Dansby Swanson (43940139),Dansby Swanson,43940139,SS,4200,CHC@ARI 08/26/2026 03:40PM ET,CHC,7.62
,,,,,,,,,,,,,,,2B,Luis Arraez (43940018),Luis Arraez,43940018,2B,4200,PHI@SEA 08/26/2026 04:10PM ET,PHI,7.7
,,,,,,,,,,,,,,,OF,Angel Martinez (43940019),Angel Martinez,43940019,OF,4100,CLE@LAA 08/26/2026 04:07PM ET,CLE,6.52
,,,,,,,,,,,,,,,1B,Ty France (43940020),Ty France,43940020,1B,4100,PIT@SD 08/26/2026 04:10PM ET,SD,6.98
,,,,,,,,,,,,,,,1B/C,Endy Rodriguez (43940140),Endy Rodriguez,43940140,C/1B,4100,PIT@SD 08/26/2026 04:10PM ET,PIT,7.22
,,,,,,,,,,,,,,,SS,Geraldo Perdomo (43940024),Geraldo Perdomo,43940024,SS,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,7.3
,,,,,,,,,,,,,,,RP,Tyler Beede (43940347),Tyler Beede,43940347,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Antoine Kelly (43940348),Antoine Kelly,43940348,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,4.4
,,,,,,,,,,,,,,,RP,Blake Walston (43940352),Blake Walston,43940352,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Ryan Rolison (43940355),Ryan Rolison,43940355,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,3.58
,,,,,,,,,,,,,,,RP,Brandyn Garcia (43940356),Brandyn Garcia,43940356,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,2.9
,,,,,,,,,,,,,,,RP,Daniel Palencia (43940357),Daniel Palencia,43940357,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,2.91
,,,,,,,,,,,,,,,RP,Andrew Saalfrank (43940369),Andrew Saalfrank,43940369,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Gavin Hollowell (43940371),Gavin Hollowell,43940371,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,2.73
,,,,,,,,,,,,,,,RP,Porter Hodge (43940372),Porter Hodge,43940372,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Trent Thornton (43940374),Trent Thornton,43940374,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,2.82
,,,,,,,,,,,,,,,RP,Kevin Ginkel (43940377),Kevin Ginkel,43940377,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,2.83
,,,,,,,,,,,,,,,RP,Jonathan Loaisiga (43940387),Jonathan Loaisiga,43940387,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,2.73
,,,,,,,,,,,,,,,RP,Hoby Milner (43940401),Hoby Milner,43940401,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,1.7
,,,,,,,,,,,,,,,RP,Ryan Zeferjahn (43940403),Ryan Zeferjahn,43940403,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,3.96
,,,,,,,,,,,,,,,RP,Kade Strowd (43940404),Kade Strowd,43940404,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,-0.15
,,,,,,,,,,,,,,,RP,Juan Morillo (43940406),Juan Morillo,43940406,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,3.42
,,,,,,,,,,,,,,,RP,Tyler Ferguson (43940410),Tyler Ferguson,43940410,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,2.76
,,,,,,,,,,,,,,,RP,Dennis Santana (43940413),Dennis Santana,43940413,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,1.96
,,,,,,,,,,,,,,,RP,Juan Burgos (43940421),Juan Burgos,43940421,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,1.28
,,,,,,,,,,,,,,,RP,Hunter Harvey (43940422),Hunter Harvey,43940422,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,1.85
,,,,,,,,,,,,,,,RP,Shelby Miller (43940423),Shelby Miller,43940423,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,0
,,,,,,,,,,,,,,,RP,Riley Martin (43940426),Riley Martin,43940426,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,3.82
,,,,,,,,,,,,,,,RP,Drey Jameson (43940429),Drey Jameson,43940429,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,2.46
,,,,,,,,,,,,,,,RP,Phil Maton (43940430),Phil Maton,43940430,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,1.72
,,,,,,,,,,,,,,,RP,Justin Martinez (43940436),Justin Martinez,43940436,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,4.12
,,,,,,,,,,,,,,,RP,Ryan Thompson (43940440),Ryan Thompson,43940440,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,1.91
,,,,,,,,,,,,,,,RP,A.J. Puk (43940449),A.J. Puk,43940449,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,0
,,,,,,,,,,,,,,,RP,Caleb Thielbar (43940458),Caleb Thielbar,43940458,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,2.52
,,,,,,,,,,,,,,,RP,Taylor Clarke (43940462),Taylor Clarke,43940462,P,4000,CHC@ARI 08/26/2026 03:40PM ET,ARI,2.35
,,,,,,,,,,,,,,,RP,Jayden Murray (43940463),Jayden Murray,43940463,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,1.04
,,,,,,,,,,,,,,,RP,Jacob Webb (43940474),Jacob Webb,43940474,P,4000,CHC@ARI 08/26/2026 03:40PM ET,CHC,3.44
,,,,,,,,,,,,,,,OF,Brandon Marsh (43940025),Brandon Marsh,43940025,OF,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,7.12
,,,,,,,,,,,,,,,C,Cal Raleigh (43940026),Cal Raleigh,43940026,C,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,6.21
,,,,,,,,,,,,,,,RP,Troy Watson (43940345),Troy Watson,43940345,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Robinson Ortiz (43940353),Robinson Ortiz,43940353,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Jose A. Ferrer (43940360),Jose A. Ferrer,43940360,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.26
,,,,,,,,,,,,,,,RP,Jose Alvarado (43940362),Jose Alvarado,43940362,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,2.33
,,,,,,,,,,,,,,,RP,Tanner Banks (43940363),Tanner Banks,43940363,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,1.73
,,,,,,,,,,,,,,,RP,Seranthony Dominguez (43940366),Seranthony Dominguez,43940366,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.81
,,,,,,,,,,,,,,,RP,Cole Wilcox (43940367),Cole Wilcox,43940367,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.83
,,,,,,,,,,,,,,,RP,Nick Davila (43940368),Nick Davila,43940368,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,1.75
,,,,,,,,,,,,,,,RP,Michael Rucker (43940373),Michael Rucker,43940373,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.7
,,,,,,,,,,,,,,,RP,Matt Brash (43940379),Matt Brash,43940379,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,3.36
,,,,,,,,,,,,,,,RP,Andrew Hoffmann (43940383),Andrew Hoffmann,43940383,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,2.08
,,,,,,,,,,,,,,,RP,Jhoan Duran (43940389),Jhoan Duran,43940389,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,3.87
,,,,,,,,,,,,,,,RP,Chase Shugart (43940390),Chase Shugart,43940390,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,3.52
,,,,,,,,,,,,,,,RP,Jonathan Bowlan (43940391),Jonathan Bowlan,43940391,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,3.41
,,,,,,,,,,,,,,,RP,Gabe Speier (43940395),Gabe Speier,43940395,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.38
,,,,,,,,,,,,,,,RP,Orion Kerkering (43940397),Orion Kerkering,43940397,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,3.02
,,,,,,,,,,,,,,,RP,Carlos Vargas (43940409),Carlos Vargas,43940409,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,3.72
,,,,,,,,,,,,,,,RP,Troy Taylor (43940416),Troy Taylor,43940416,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,0
,,,,,,,,,,,,,,,RP,Max Lazar (43940419),Max Lazar,43940419,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,1.9
,,,,,,,,,,,,,,,RP,Josh Simpson (43940420),Josh Simpson,43940420,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,1.36
,,,,,,,,,,,,,,,RP,Kyle Backhus (43940439),Kyle Backhus,43940439,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,2.44
,,,,,,,,,,,,,,,RP,Andres Munoz (43940441),Andres Munoz,43940441,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,3.94
,,,,,,,,,,,,,,,RP,Grant Holman (43940446),Grant Holman,43940446,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,0
,,,,,,,,,,,,,,,RP,Nolan Kingham (43940448),Nolan Kingham,43940448,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,0.45
,,,,,,,,,,,,,,,RP,Tim Mayza (43940455),Tim Mayza,43940455,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,3.46
,,,,,,,,,,,,,,,RP,Brooks Raley (43940460),Brooks Raley,43940460,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,3.11
,,,,,,,,,,,,,,,RP,Eduard Bazardo (43940472),Eduard Bazardo,43940472,P,4000,PHI@SEA 08/26/2026 04:10PM ET,SEA,2.85
,,,,,,,,,,,,,,,RP,Brad Keller (43940473),Brad Keller,43940473,P,4000,PHI@SEA 08/26/2026 04:10PM ET,PHI,2.75
,,,,,,,,,,,,,,,OF,Jo Adell (43940021),Jo Adell,43940021,OF,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,6.98
,,,,,,,,,,,,,,,RP,Yorman Gomez (43940346),Yorman Gomez,43940346,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,0
,,,,,,,,,,,,,,,SP,Austin Peterson (43940351),Austin Peterson,43940351,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,0
,,,,,,,,,,,,,,,RP,Sam Bachman (43940370),Sam Bachman,43940370,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,2.89
,,,,,,,,,,,,,,,RP,Matt Festa (43940375),Matt Festa,43940375,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,2.91
,,,,,,,,,,,,,,,RP,Jose Fermin (43940382),Jose Fermin,43940382,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,3.65
,,,,,,,,,,,,,,,RP,Trevor Martin (43940385),Trevor Martin,43940385,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,2.92
,,,,,,,,,,,,,,,RP,Shawn Armstrong (43940394),Shawn Armstrong,43940394,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,2.16
,,,,,,,,,,,,,,,RP,Robert Stephenson (43940398),Robert Stephenson,43940398,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,0
,,,,,,,,,,,,,,,RP,Tim Herrin (43940400),Tim Herrin,43940400,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,2.18
,,,,,,,,,,,,,,,RP,Hunter Gaddis (43940402),Hunter Gaddis,43940402,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,2.33
,,,,,,,,,,,,,,,RP,Blake Weiman (43940408),Blake Weiman,43940408,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,2.66
,,,,,,,,,,,,,,,RP,Samy Natera Jr. (43940415),Samy Natera Jr.,43940415,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,5.32
,,,,,,,,,,,,,,,RP,Tayler Saucedo (43940418),Tayler Saucedo,43940418,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,2.54
,,,,,,,,,,,,,,,RP,Andrew Walters (43940424),Andrew Walters,43940424,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,0
,,,,,,,,,,,,,,,RP,Ryan Watson (43940432),Ryan Watson,43940432,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,3.34
,,,,,,,,,,,,,,,RP,Craig Yoho (43940433),Craig Yoho,43940433,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,3.27
,,,,,,,,,,,,,,,RP,Ben Joyce (43940437),Ben Joyce,43940437,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,4.71
,,,,,,,,,,,,,,,RP,Luke Murphy (43940444),Luke Murphy,43940444,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,3
,,,,,,,,,,,,,,,RP,Shaun Anderson (43940461),Shaun Anderson,43940461,P,4000,CLE@LAA 08/26/2026 04:07PM ET,LAA,2.62
,,,,,,,,,,,,,,,RP,Franco Aleman (43940468),Franco Aleman,43940468,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,3.03
,,,,,,,,,,,,,,,RP,Erik Sabrowski (43940469),Erik Sabrowski,43940469,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,3.64
,,,,,,,,,,,,,,,RP,Cade Smith (43940470),Cade Smith,43940470,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,4.25
,,,,,,,,,,,,,,,RP,Colin Holderman (43940471),Colin Holderman,43940471,P,4000,CLE@LAA 08/26/2026 04:07PM ET,CLE,3.45
,,,,,,,,,,,,,,,RP,Garrett Hawkins (43940349),Garrett Hawkins,43940349,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,0
,,,,,,,,,,,,,,,RP,David Morgan (43940358),David Morgan,43940358,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,3.46
,,,,,,,,,,,,,,,RP,Kirby Yates (43940361),Kirby Yates,43940361,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,3.03
,,,,,,,,,,,,,,,RP,Evan Sisk (43940364),Evan Sisk,43940364,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,3.61
,,,,,,,,,,,,,,,RP,Yohan Ramirez (43940365),Yohan Ramirez,43940365,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,4.58
,,,,,,,,,,,,,,,RP,Khristian Curtis (43940376),Khristian Curtis,43940376,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,12.5
,,,,,,,,,,,,,,,RP,Mason Montgomery (43940381),Mason Montgomery,43940381,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,4.39
,,,,,,,,,,,,,,,RP,Jeremiah Estrada (43940384),Jeremiah Estrada,43940384,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,3.28
,,,,,,,,,,,,,,,RP,Camilo Doval (43940399),Camilo Doval,43940399,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,2.65
,,,,,,,,,,,,,,,RP,Bradgley Rodriguez (43940412),Bradgley Rodriguez,43940412,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,3.81
,,,,,,,,,,,,,,,RP,Mason Miller (43940425),Mason Miller,43940425,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,5.67
,,,,,,,,,,,,,,,RP,Brandon Eisert (43940427),Brandon Eisert,43940427,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,2.76
,,,,,,,,,,,,,,,RP,Isaac Mattson (43940428),Isaac Mattson,43940428,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,2.03
,,,,,,,,,,,,,,,RP,Adrian Morejon (43940431),Adrian Morejon,43940431,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,4.63
,,,,,,,,,,,,,,,RP,Alek Jacob (43940434),Alek Jacob,43940434,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,5.48
,,,,,,,,,,,,,,,RP,Jason Adam (43940435),Jason Adam,43940435,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,2.3
,,,,,,,,,,,,,,,RP,Gregory Soto (43940442),Gregory Soto,43940442,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,3.6
,,,,,,,,,,,,,,,SP,Noah Murdock (43940451),Noah Murdock,43940451,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,5.58
,,,,,,,,,,,,,,,RP,Bryan Hoeing (43940454),Bryan Hoeing,43940454,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,0
,,,,,,,,,,,,,,,RP,Luke Weaver (43940459),Luke Weaver,43940459,P,4000,PIT@SD 08/26/2026 04:10PM ET,PIT,3.56
,,,,,,,,,,,,,,,RP,Yuki Matsui (43940464),Yuki Matsui,43940464,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,4.41
,,,,,,,,,,,,,,,RP,Hunter Stratton (43940465),Hunter Stratton,43940465,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,1.97
,,,,,,,,,,,,,,,RP,Wandy Peralta (43940466),Wandy Peralta,43940466,P,4000,PIT@SD 08/26/2026 04:10PM ET,SD,2.36
,,,,,,,,,,,,,,,1B/3B,Rafael Devers (43940022),Rafael Devers,43940022,1B/3B,4000,CIN@SF 08/26/2026 03:45PM ET,SF,7.86
,,,,,,,,,,,,,,,3B,Casey Schmitt (43940142),Casey Schmitt,43940142,3B,4000,CIN@SF 08/26/2026 03:45PM ET,SF,8.02
,,,,,,,,,,,,,,,SP,Julian Aguiar (43940350),Julian Aguiar,43940350,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,0
,,,,,,,,,,,,,,,RP,Rowan Wick (43940354),Rowan Wick,43940354,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Reiver Sanmartin (43940359),Reiver Sanmartin,43940359,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,2.04
,,,,,,,,,,,,,,,RP,Luis Mey (43940378),Luis Mey,43940378,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,5.1
,,,,,,,,,,,,,,,RP,Brock Burke (43940380),Brock Burke,43940380,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,3.02
,,,,,,,,,,,,,,,RP,Randy Rodriguez (43940386),Randy Rodriguez,43940386,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,0
,,,,,,,,,,,,,,,RP,Julian Garcia (43940388),Julian Garcia,43940388,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,4.49
,,,,,,,,,,,,,,,RP,Tejay Antone (43940392),Tejay Antone,43940392,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,2.83
,,,,,,,,,,,,,,,SP,Tony Santillan (43940393),Tony Santillan,43940393,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,1.9
,,,,,,,,,,,,,,,RP,Ryan Walker (43940396),Ryan Walker,43940396,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,1.11
,,,,,,,,,,,,,,,RP,Pierce Johnson (43940405),Pierce Johnson,43940405,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,2.14
,,,,,,,,,,,,,,,RP,Anthony Molina (43940407),Anthony Molina,43940407,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,4.9
,,,,,,,,,,,,,,,RP,Sam Hentges (43940411),Sam Hentges,43940411,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,2.25
,,,,,,,,,,,,,,,RP,Spencer Bivens (43940414),Spencer Bivens,43940414,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,4.05
,,,,,,,,,,,,,,,RP,Zach McCambley (43940417),Zach McCambley,43940417,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,2.41
,,,,,,,,,,,,,,,RP,Philip Abner (43940438),Philip Abner,43940438,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,1.38
,,,,,,,,,,,,,,,RP,Graham Ashcraft (43940443),Graham Ashcraft,43940443,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,3.42
,,,,,,,,,,,,,,,RP,Emilio Pagan (43940445),Emilio Pagan,43940445,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,3.13
,,,,,,,,,,,,,,,RP,Jason Foley (43940447),Jason Foley,43940447,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,2.85
,,,,,,,,,,,,,,,RP,Joel Peguero (43940450),Joel Peguero,43940450,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,1.81
,,,,,,,,,,,,,,,RP,Chase Solesky (43940452),Chase Solesky,43940452,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,6.55
,,,,,,,,,,,,,,,RP,Sam Moll (43940453),Sam Moll,43940453,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,2.07
,,,,,,,,,,,,,,,RP,Trent Harris (43940456),Trent Harris,43940456,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,3.66
,,,,,,,,,,,,,,,RP,Matt Gage (43940457),Matt Gage,43940457,P,4000,CIN@SF 08/26/2026 03:45PM ET,SF,1.76
,,,,,,,,,,,,,,,RP,Zach Maxwell (43940467),Zach Maxwell,43940467,P,4000,CIN@SF 08/26/2026 03:45PM ET,CIN,1.04
,,,,,,,,,,,,,,,2B,Pedro Ramirez (43940027),Pedro Ramirez,43940027,2B,3900,CHC@ARI 08/26/2026 03:40PM ET,CHC,6.04
,,,,,,,,,,,,,,,OF,Jake Mangum (43940028),Jake Mangum,43940028,OF,3900,PIT@SD 08/26/2026 04:10PM ET,PIT,6.46
,,,,,,,,,,,,,,,1B/OF,Spencer Steer (43940143),Spencer Steer,43940143,1B/OF,3900,CIN@SF 08/26/2026 03:45PM ET,CIN,6.84
,,,,,,,,,,,,,,,2B,Ildemaro Vargas (43940031),Ildemaro Vargas,43940031,2B,3800,CHC@ARI 08/26/2026 03:40PM ET,ARI,6.09
,,,,,,,,,,,,,,,1B,Spencer Horwitz (43940030),Spencer Horwitz,43940030,1B,3800,PIT@SD 08/26/2026 04:10PM ET,PIT,6.5
,,,,,,,,,,,,,,,C,Luis Campusano (43940032),Luis Campusano,43940032,C,3800,PIT@SD 08/26/2026 04:10PM ET,SD,6.12
,,,,,,,,,,,,,,,3B,Eugenio Suarez (43940029),Eugenio Suarez,43940029,3B,3800,CIN@SF 08/26/2026 03:45PM ET,CIN,6.28
,,,,,,,,,,,,,,,C,Carson Kelly (43940035),Carson Kelly,43940035,C,3700,CHC@ARI 08/26/2026 03:40PM ET,CHC,5.91
,,,,,,,,,,,,,,,3B,Bryson Stott (43940034),Bryson Stott,43940034,3B,3700,PHI@SEA 08/26/2026 04:10PM ET,PHI,7.39
,,,,,,,,,,,,,,,OF,Steven Kwan (43940033),Steven Kwan,43940033,OF,3700,CLE@LAA 08/26/2026 04:07PM ET,CLE,6.34
,,,,,,,,,,,,,,,1B,Alec Bohm (43940038),Alec Bohm,43940038,1B,3600,PHI@SEA 08/26/2026 04:10PM ET,PHI,6.58
,,,,,,,,,,,,,,,2B/3B,Nick Gonzales (43940036),Nick Gonzales,43940036,2B/3B,3600,PIT@SD 08/26/2026 04:10PM ET,PIT,7.14
,,,,,,,,,,,,,,,SS,Willy Adames (43940145),Willy Adames,43940145,SS,3600,CIN@SF 08/26/2026 03:45PM ET,SF,7.04
,,,,,,,,,,,,,,,OF,Max Kepler (43940042),Max Kepler,43940042,OF,3500,CHC@ARI 08/26/2026 03:40PM ET,ARI,4.73
,,,,,,,,,,,,,,,OF,Taylor Ward (43940041),Taylor Ward,43940041,OF,3500,PHI@SEA 08/26/2026 04:10PM ET,SEA,6.7
,,,,,,,,,,,,,,,1B/3B,Vaughn Grissom (43940044),Vaughn Grissom,43940044,1B/3B,3500,CLE@LAA 08/26/2026 04:07PM ET,LAA,6.44
,,,,,,,,,,,,,,,SS,Xander Bogaerts (43940040),Xander Bogaerts,43940040,SS,3500,PIT@SD 08/26/2026 04:10PM ET,SD,6.32
,,,,,,,,,,,,,,,C,Tyler Stephenson (43940039),Tyler Stephenson,43940039,C,3500,CIN@SF 08/26/2026 03:45PM ET,CIN,5.71
,,,,,,,,,,,,,,,OF,Jung Hoo Lee (43940043),Jung Hoo Lee,43940043,OF,3500,CIN@SF 08/26/2026 03:45PM ET,SF,7.02
