Entry ID,Contest Name,Contest ID,Entry Fee,P,P,C,1B,2B,3B,SS,OF,OF,OF,,Instructions,,,,,,,,
,,,,,,,,,,,,,,,OF,Jordan Walker (43939096),Jordan Walker,43939096,OF,5700,BAL@STL 08/26/2026 07:45PM ET,STL,9.42
,,,,,,,,,,,,,,,SP,Ethan Pecko (43939530),Ethan Pecko,43939530,P,5700,HOU@NYY 08/26/2026 07:05PM ET,HOU,2.2
,,,,,,,,,,,,,,,RP,Kai-Wei Teng (43939531),Kai-Wei Teng,43939531,P,5700,HOU@NYY 08/26/2026 07:05PM ET,HOU,7.33
,,,,,,,,,,,,,,,RP,AJ Blubaugh (43939532),AJ Blubaugh,43939532,P,5700,HOU@NYY 08/26/2026 07:05PM ET,HOU,4.85
,,,,,,,,,,,,,,,SP,Mike Burrows (43939536),Mike Burrows,43939536,P,5700,HOU@NYY 08/26/2026 07:05PM ET,HOU,9.02
,,,,,,,,,,,,,,,OF,Juan Soto (43939305),Juan Soto,43939305,OF,5700,MIL@NYM 08/26/2026 07:10PM ET,NYM,9.27
,,,,,,,,,,,,,,,2B,Kody Clemens (43939099),Kody Clemens,43939099,2B,5600,MIN@ATH 08/26/2026 09:05PM ET,MIN,7.51
,,,,,,,,,,,,,,,1B,Pete Alonso (43939098),Pete Alonso,43939098,1B,5600,BAL@STL 08/26/2026 07:45PM ET,BAL,8.96
,,,,,,,,,,,,,,,3B/OF,Zack Gelof (43939101),Zack Gelof,43939101,3B/OF,5500,MIN@ATH 08/26/2026 09:05PM ET,ATH,7.65
,,,,,,,,,,,,,,,SP,Alec Marsh (43939542),Alec Marsh,43939542,P,5500,KC@TOR 08/26/2026 07:07PM ET,KC,0
,,,,,,,,,,,,,,,SP,Ben Kudrna (43939543),Ben Kudrna,43939543,P,5500,KC@TOR 08/26/2026 07:07PM ET,KC,0
,,,,,,,,,,,,,,,RP,Luinder Avila (43939544),Luinder Avila,43939544,P,5500,KC@TOR 08/26/2026 07:07PM ET,KC,6.98
,,,,,,,,,,,,,,,RP,Mitch Spence (43939545),Mitch Spence,43939545,P,5500,KC@TOR 08/26/2026 07:07PM ET,KC,-9.27
,,,,,,,,,,,,,,,RP,Daniel Lynch IV (43939546),Daniel Lynch IV,43939546,P,5500,KC@TOR 08/26/2026 07:07PM ET,KC,3.16
,,,,,,,,,,,,,,,RP,Connor Thomas (43939547),Connor Thomas,43939547,P,5500,KC@TOR 08/26/2026 07:07PM ET,KC,-0.62
,,,,,,,,,,,,,,,RP,Beck Way (43939548),Beck Way,43939548,P,5500,KC@TOR 08/26/2026 07:07PM ET,KC,2.93
,,,,,,,,,,,,,,,1B,Freddie Freeman (43939100),Freddie Freeman,43939100,1B,5500,LAD@ATL 08/26/2026 07:15PM ET,LAD,7.82
,,,,,,,,,,,,,,,SP,Tekoah Roby (43939549),Tekoah Roby,43939549,P,5500,BAL@STL 08/26/2026 07:45PM ET,STL,0
,,,,,,,,,,,,,,,SP,Brycen Mautz (43939550),Brycen Mautz,43939550,P,5500,BAL@STL 08/26/2026 07:45PM ET,STL,3.15
,,,,,,,,,,,,,,,OF,Aaron Judge (43939306),Aaron Judge,43939306,OF,5500,HOU@NYY 08/26/2026 07:05PM ET,NYY,9.71
,,,,,,,,,,,,,,,RP,Paul Blackburn (43939537),Paul Blackburn,43939537,P,5500,HOU@NYY 08/26/2026 07:05PM ET,NYY,4.54
,,,,,,,,,,,,,,,SP,Elmer Rodriguez (43939538),Elmer Rodriguez,43939538,P,5500,HOU@NYY 08/26/2026 07:05PM ET,NYY,5.11
,,,,,,,,,,,,,,,SP,Luis Gil (43939539),Luis Gil,43939539,P,5500,HOU@NYY 08/26/2026 07:05PM ET,NYY,5.52
,,,,,,,,,,,,,,,RP,Ryan Yarbrough (43939540),Ryan Yarbrough,43939540,P,5500,HOU@NYY 08/26/2026 07:05PM ET,NYY,3.49
,,,,,,,,,,,,,,,RP,Brendan Beck (43939541),Brendan Beck,43939541,P,5500,HOU@NYY 08/26/2026 07:05PM ET,NYY,0.9
,,,,,,,,,,,,,,,SP,Chase Hampton (43939551),Chase Hampton,43939551,P,5500,HOU@NYY 08/26/2026 07:05PM ET,NYY,0
,,,,,,,,,,,,,,,1B,Matt Olson (43939104),Matt Olson,43939104,1B,5400,LAD@ATL 08/26/2026 07:15PM ET,ATL,9.01
,,,,,,,,,,,,,,,2B,Brice Turang (43939103),Brice Turang,43939103,2B,5400,MIL@NYM 08/26/2026 07:10PM ET,MIL,8.96
,,,,,,,,,,,,,,,SP,Gunnar Hoglund (43939562),Gunnar Hoglund,43939562,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Seth Johnson (43939563),Seth Johnson,43939563,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,2.07
,,,,,,,,,,,,,,,RP,Yunior Tur (43939564),Yunior Tur,43939564,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,-7.63
,,,,,,,,,,,,,,,SP,Luis Medina (43939565),Luis Medina,43939565,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,4.22
,,,,,,,,,,,,,,,RP,Jose Suarez (43939566),Jose Suarez,43939566,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,3.18
,,,,,,,,,,,,,,,SP,Kade Morris (43939567),Kade Morris,43939567,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,-1.02
,,,,,,,,,,,,,,,RP,Joe Rock (43939568),Joe Rock,43939568,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,6.21
,,,,,,,,,,,,,,,RP,Jack Perkins (43939569),Jack Perkins,43939569,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,6.56
,,,,,,,,,,,,,,,RP,Joey Estes (43939570),Joey Estes,43939570,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,6.15
,,,,,,,,,,,,,,,RP,Jeffrey Springs (43939571),Jeffrey Springs,43939571,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,8.09
,,,,,,,,,,,,,,,RP,Mason Barnett (43939572),Mason Barnett,43939572,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,3.71
,,,,,,,,,,,,,,,RP,Brady Basso (43939573),Brady Basso,43939573,P,5300,MIN@ATH 08/26/2026 09:05PM ET,ATH,2.65
,,,,,,,,,,,,,,,1B/OF,Jac Caglianone (43939106),Jac Caglianone,43939106,1B/OF,5300,KC@TOR 08/26/2026 07:07PM ET,KC,7.49
,,,,,,,,,,,,,,,3B,Miguel Vargas (43939105),Miguel Vargas,43939105,3B,5300,TEX@CWS 08/26/2026 07:40PM ET,CWS,9.13
,,,,,,,,,,,,,,,RP,Adam Macko (43939552),Adam Macko,43939552,P,5300,TEX@CWS 08/26/2026 07:40PM ET,TEX,2.6
,,,,,,,,,,,,,,,RP,Cole Winn (43939553),Cole Winn,43939553,P,5300,TEX@CWS 08/26/2026 07:40PM ET,TEX,2.37
,,,,,,,,,,,,,,,RP,Jakob Junis (43939554),Jakob Junis,43939554,P,5300,TEX@CWS 08/26/2026 07:40PM ET,TEX,2.69
,,,,,,,,,,,,,,,SP,Marco Gonzales (43939555),Marco Gonzales,43939555,P,5300,TEX@CWS 08/26/2026 07:40PM ET,TEX,4.13
,,,,,,,,,,,,,,,SP,Coleman Crow (43939556),Coleman Crow,43939556,P,5300,MIL@NYM 08/26/2026 07:10PM ET,MIL,4.64
,,,,,,,,,,,,,,,RP,DL Hall (43939557),DL Hall,43939557,P,5300,MIL@NYM 08/26/2026 07:10PM ET,MIL,4.34
,,,,,,,,,,,,,,,RP,Antonio Senzatela (43939558),Antonio Senzatela,43939558,P,5300,MIL@NYM 08/26/2026 07:10PM ET,MIL,4.14
,,,,,,,,,,,,,,,RP,Bryse Wilson (43939559),Bryse Wilson,43939559,P,5300,MIL@NYM 08/26/2026 07:10PM ET,MIL,5.04
,,,,,,,,,,,,,,,SP,Colton Gordon (43939560),Colton Gordon,43939560,P,5300,MIL@NYM 08/26/2026 07:10PM ET,MIL,1
,,,,,,,,,,,,,,,SP,Quinn Priester (43939561),Quinn Priester,43939561,P,5300,MIL@NYM 08/26/2026 07:10PM ET,MIL,0
,,,,,,,,,,,,,,,C,Ryan Jeffers (43939108),Ryan Jeffers,43939108,C,5200,MIN@ATH 08/26/2026 09:05PM ET,MIN,7.97
,,,,,,,,,,,,,,,RP,Jack Anderson (43939574),Jack Anderson,43939574,P,5200,MIN@ATH 08/26/2026 09:05PM ET,MIN,5.99
,,,,,,,,,,,,,,,RP,Yoendrys Gomez (43939575),Yoendrys Gomez,43939575,P,5200,MIN@ATH 08/26/2026 09:05PM ET,MIN,2.65
,,,,,,,,,,,,,,,RP,Marco Raya (43939576),Marco Raya,43939576,P,5200,MIN@ATH 08/26/2026 09:05PM ET,MIN,4.23
,,,,,,,,,,,,,,,RP,Mike Paredes (43939577),Mike Paredes,43939577,P,5200,MIN@ATH 08/26/2026 09:05PM ET,MIN,5.34
,,,,,,,,,,,,,,,1B,Alec Burleson (43939109),Alec Burleson,43939109,1B,5200,BAL@STL 08/26/2026 07:45PM ET,STL,8.48
,,,,,,,,,,,,,,,OF,Wyatt Langford (43939110),Wyatt Langford,43939110,OF,5100,TEX@CWS 08/26/2026 07:40PM ET,TEX,8.3
,,,,,,,,,,,,,,,SS,Jeremy Pena (43939111),Jeremy Pena,43939111,SS,5100,HOU@NYY 08/26/2026 07:05PM ET,HOU,8.84
,,,,,,,,,,,,,,,RP,Spencer Miles (43939588),Spencer Miles,43939588,P,5000,KC@TOR 08/26/2026 07:07PM ET,TOR,5.98
,,,,,,,,,,,,,,,RP,Mason Fluharty (43939589),Mason Fluharty,43939589,P,5000,KC@TOR 08/26/2026 07:07PM ET,TOR,2.4
,,,,,,,,,,,,,,,RP,Simeon Woods Richardson (43939590),Simeon Woods Richardson,43939590,P,5000,KC@TOR 08/26/2026 07:07PM ET,TOR,4.19
,,,,,,,,,,,,,,,RP,Bowden Francis (43939591),Bowden Francis,43939591,P,5000,KC@TOR 08/26/2026 07:07PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Jose Urquidy (43939584),Jose Urquidy,43939584,P,5000,TEX@CWS 08/26/2026 07:40PM ET,CWS,4.89
,,,,,,,,,,,,,,,RP,Jordan Hicks (43939585),Jordan Hicks,43939585,P,5000,TEX@CWS 08/26/2026 07:40PM ET,CWS,2.9
,,,,,,,,,,,,,,,SP,Noah Schultz (43939586),Noah Schultz,43939586,P,5000,TEX@CWS 08/26/2026 07:40PM ET,CWS,8.56
,,,,,,,,,,,,,,,SP,Jonathan Cannon (43939587),Jonathan Cannon,43939587,P,5000,TEX@CWS 08/26/2026 07:40PM ET,CWS,-3.8
,,,,,,,,,,,,,,,SS,Gunnar Henderson (43939113),Gunnar Henderson,43939113,SS,5000,BAL@STL 08/26/2026 07:45PM ET,BAL,7.52
,,,,,,,,,,,,,,,1B,Luis Garcia Jr. (43939112),Luis Garcia Jr.,43939112,1B,5000,HOU@NYY 08/26/2026 07:05PM ET,NYY,7.93
,,,,,,,,,,,,,,,SP,Robert Stock (43939086),Robert Stock,43939086,P,5000,MIL@NYM 08/26/2026 07:10PM ET,NYM,9.22
,,,,,,,,,,,,,,,RP,Justin Hagenman (43939578),Justin Hagenman,43939578,P,5000,MIL@NYM 08/26/2026 07:10PM ET,NYM,0
,,,,,,,,,,,,,,,SP,Tobias Myers (43939579),Tobias Myers,43939579,P,5000,MIL@NYM 08/26/2026 07:10PM ET,NYM,2.58
,,,,,,,,,,,,,,,RP,Xzavion Curry (43939580),Xzavion Curry,43939580,P,5000,MIL@NYM 08/26/2026 07:10PM ET,NYM,4.77
,,,,,,,,,,,,,,,RP,Chayce McDermott (43939581),Chayce McDermott,43939581,P,5000,MIL@NYM 08/26/2026 07:10PM ET,NYM,3.14
,,,,,,,,,,,,,,,SP,Kodai Senga (43939582),Kodai Senga,43939582,P,5000,MIL@NYM 08/26/2026 07:10PM ET,NYM,4.59
,,,,,,,,,,,,,,,SP,Jonah Tong (43939583),Jonah Tong,43939583,P,5000,MIL@NYM 08/26/2026 07:10PM ET,NYM,7.83
,,,,,,,,,,,,,,,1B,Royce Lewis (43939114),Royce Lewis,43939114,1B,4900,MIN@ATH 08/26/2026 09:05PM ET,MIN,7.24
,,,,,,,,,,,,,,,C,Drake Baldwin (43939115),Drake Baldwin,43939115,C,4900,LAD@ATL 08/26/2026 07:15PM ET,ATL,8.32
,,,,,,,,,,,,,,,3B,Max Muncy (43939118),Max Muncy,43939118,3B,4800,LAD@ATL 08/26/2026 07:15PM ET,LAD,7.63
,,,,,,,,,,,,,,,1B/OF,Jake Bauers (43939116),Jake Bauers,43939116,1B/OF,4800,MIL@NYM 08/26/2026 07:10PM ET,MIL,8.65
,,,,,,,,,,,,,,,1B,Josh Bell (43939120),Josh Bell,43939120,1B,4700,MIN@ATH 08/26/2026 09:05PM ET,MIN,7.29
,,,,,,,,,,,,,,,2B/SS,JJ Wetherholt (43939121),JJ Wetherholt,43939121,2B/SS,4700,BAL@STL 08/26/2026 07:45PM ET,STL,7.92
,,,,,,,,,,,,,,,OF,Cody Bellinger (43939119),Cody Bellinger,43939119,OF,4700,HOU@NYY 08/26/2026 07:05PM ET,NYY,7.86
,,,,,,,,,,,,,,,SS,Corey Seager (43939123),Corey Seager,43939123,SS,4600,TEX@CWS 08/26/2026 07:40PM ET,TEX,7.25
,,,,,,,,,,,,,,,OF,Sam Antonacci (43939124),Sam Antonacci,43939124,OF,4600,TEX@CWS 08/26/2026 07:40PM ET,CWS,7.38
,,,,,,,,,,,,,,,3B,Christian Encarnacion-Strand (43939125),Christian Encarnacion-Strand,43939125,3B,4600,BAL@STL 08/26/2026 07:45PM ET,BAL,7.2
,,,,,,,,,,,,,,,OF,Luke Keaschall (43939127),Luke Keaschall,43939127,OF,4500,MIN@ATH 08/26/2026 09:05PM ET,MIN,6.89
,,,,,,,,,,,,,,,OF,Andy Pages (43939307),Andy Pages,43939307,OF,4500,LAD@ATL 08/26/2026 07:15PM ET,LAD,8.41
,,,,,,,,,,,,,,,2B,Jazz Chisholm Jr. (43939126),Jazz Chisholm Jr.,43939126,2B,4500,HOU@NYY 08/26/2026 07:05PM ET,NYY,7.81
,,,,,,,,,,,,,,,OF,Christian Yelich (43939128),Christian Yelich,43939128,OF,4500,MIL@NYM 08/26/2026 07:10PM ET,MIL,7.53
,,,,,,,,,,,,,,,OF,Lawrence Butler (43939130),Lawrence Butler,43939130,OF,4400,MIN@ATH 08/26/2026 09:05PM ET,ATH,5.5
,,,,,,,,,,,,,,,SS,Jacob Wilson (43939309),Jacob Wilson,43939309,SS,4400,MIN@ATH 08/26/2026 09:05PM ET,ATH,6.74
,,,,,,,,,,,,,,,OF,Michael Harris II (43939129),Michael Harris II,43939129,OF,4400,LAD@ATL 08/26/2026 07:15PM ET,ATL,7.8
,,,,,,,,,,,,,,,SS,Colson Montgomery (43939131),Colson Montgomery,43939131,SS,4400,TEX@CWS 08/26/2026 07:40PM ET,CWS,7.23
,,,,,,,,,,,,,,,OF,Giancarlo Stanton (43939308),Giancarlo Stanton,43939308,OF,4400,HOU@NYY 08/26/2026 07:05PM ET,NYY,6.79
,,,,,,,,,,,,,,,OF,Henry Bolte (43939134),Henry Bolte,43939134,OF,4300,MIN@ATH 08/26/2026 09:05PM ET,ATH,6.54
,,,,,,,,,,,,,,,C,Shea Langeliers (43939311),Shea Langeliers,43939311,C,4300,MIN@ATH 08/26/2026 09:05PM ET,ATH,8.56
,,,,,,,,,,,,,,,1B,Vinnie Pasquantino (43939135),Vinnie Pasquantino,43939135,1B,4300,KC@TOR 08/26/2026 07:07PM ET,KC,6.92
,,,,,,,,,,,,,,,3B,Jordan Westburg (43939310),Jordan Westburg,43939310,3B,4300,BAL@STL 08/26/2026 07:45PM ET,BAL,0
,,,,,,,,,,,,,,,OF,Trent Grisham (43939132),Trent Grisham,43939132,OF,4300,HOU@NYY 08/26/2026 07:05PM ET,NYY,7.48
,,,,,,,,,,,,,,,C,William Contreras (43939133),William Contreras,43939133,C,4300,MIL@NYM 08/26/2026 07:10PM ET,MIL,7.25
,,,,,,,,,,,,,,,3B,Brooks Lee (43939137),Brooks Lee,43939137,3B,4200,MIN@ATH 08/26/2026 09:05PM ET,MIN,7.13
,,,,,,,,,,,,,,,1B,Nick Kurtz (43939313),Nick Kurtz,43939313,1B,4200,MIN@ATH 08/26/2026 09:05PM ET,ATH,9.22
,,,,,,,,,,,,,,,OF,George Springer (43939138),George Springer,43939138,OF,4200,KC@TOR 08/26/2026 07:07PM ET,TOR,6.96
,,,,,,,,,,,,,,,2B,Ozzie Albies (43939139),Ozzie Albies,43939139,2B,4200,LAD@ATL 08/26/2026 07:15PM ET,ATL,7.22
,,,,,,,,,,,,,,,3B,Josh Jung (43939312),Josh Jung,43939312,3B,4200,TEX@CWS 08/26/2026 07:40PM ET,TEX,7.29
,,,,,,,,,,,,,,,C,Ivan Herrera (43939140),Ivan Herrera,43939140,C,4200,BAL@STL 08/26/2026 07:45PM ET,STL,7.52
,,,,,,,,,,,,,,,SS,Francisco Lindor (43939136),Francisco Lindor,43939136,SS,4200,MIL@NYM 08/26/2026 07:10PM ET,NYM,7.67
,,,,,,,,,,,,,,,C,Carter Jensen (43939143),Carter Jensen,43939143,C,4100,KC@TOR 08/26/2026 07:07PM ET,KC,6.5
,,,,,,,,,,,,,,,3B/OF,Ezequiel Duran (43939141),Ezequiel Duran,43939141,3B/OF,4100,TEX@CWS 08/26/2026 07:40PM ET,TEX,7.27
,,,,,,,,,,,,,,,1B,Jake Burger (43939145),Jake Burger,43939145,1B,4100,TEX@CWS 08/26/2026 07:40PM ET,TEX,7.03
,,,,,,,,,,,,,,,2B,Jose Altuve (43939144),Jose Altuve,43939144,2B,4100,HOU@NYY 08/26/2026 07:05PM ET,HOU,6.93
,,,,,,,,,,,,,,,OF,Trevor Larnach (43939148),Trevor Larnach,43939148,OF,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,6.19
,,,,,,,,,,,,,,,SP,Braden Nett (43939598),Braden Nett,43939598,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Grant Hartwig (43939605),Grant Hartwig,43939605,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,0
,,,,,,,,,,,,,,,SP,Henry Baez (43939606),Henry Baez,43939606,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,0
,,,,,,,,,,,,,,,RP,Hogan Harris (43939617),Hogan Harris,43939617,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,3.13
,,,,,,,,,,,,,,,RP,Taylor Rogers (43939619),Taylor Rogers,43939619,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,2.13
,,,,,,,,,,,,,,,RP,Tommy Nance (43939623),Tommy Nance,43939623,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,3.08
,,,,,,,,,,,,,,,RP,A.J. Minter (43939639),A.J. Minter,43939639,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,3.06
,,,,,,,,,,,,,,,RP,Brooks Kriske (43939641),Brooks Kriske,43939641,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,4.1
,,,,,,,,,,,,,,,RP,Eric Orze (43939644),Eric Orze,43939644,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,2.28
,,,,,,,,,,,,,,,RP,Kody Funderburk (43939661),Kody Funderburk,43939661,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,2.36
,,,,,,,,,,,,,,,RP,Cole Sands (43939662),Cole Sands,43939662,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,1.42
,,,,,,,,,,,,,,,RP,Garrett Acton (43939663),Garrett Acton,43939663,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,7.05
,,,,,,,,,,,,,,,RP,Elvis Alvarado (43939665),Elvis Alvarado,43939665,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,3.38
,,,,,,,,,,,,,,,RP,Travis Adams (43939682),Travis Adams,43939682,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,3.59
,,,,,,,,,,,,,,,RP,Woo Suk Go (43939691),Woo Suk Go,43939691,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,1.25
,,,,,,,,,,,,,,,RP,Justin Sterner (43939694),Justin Sterner,43939694,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,1.97
,,,,,,,,,,,,,,,RP,Andrew Morris (43939700),Andrew Morris,43939700,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,3.27
,,,,,,,,,,,,,,,RP,Scott Blewett (43939713),Scott Blewett,43939713,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,3.4
,,,,,,,,,,,,,,,RP,Taylor Rashi (43939718),Taylor Rashi,43939718,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,2.84
,,,,,,,,,,,,,,,RP,Hayden Juenger (43939728),Hayden Juenger,43939728,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,-0.25
,,,,,,,,,,,,,,,RP,Anthony Banda (43939731),Anthony Banda,43939731,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,2.18
,,,,,,,,,,,,,,,RP,Jeff Hoffman (43939744),Jeff Hoffman,43939744,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,3.68
,,,,,,,,,,,,,,,RP,Dan Altavilla (43939749),Dan Altavilla,43939749,P,4000,MIN@ATH 08/26/2026 09:05PM ET,MIN,0
,,,,,,,,,,,,,,,RP,Mark Leiter Jr. (43939753),Mark Leiter Jr.,43939753,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,2.54
,,,,,,,,,,,,,,,RP,Drew Rom (43939759),Drew Rom,43939759,P,4000,MIN@ATH 08/26/2026 09:05PM ET,ATH,2.69
,,,,,,,,,,,,,,,1B,Vladimir Guerrero Jr. (43939149),Vladimir Guerrero Jr.,43939149,1B,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,6.7
,,,,,,,,,,,,,,,3B/SS,Maikel Garcia (43939314),Maikel Garcia,43939314,3B/SS,4000,KC@TOR 08/26/2026 07:07PM ET,KC,6.92
,,,,,,,,,,,,,,,RP,Brendan Cellucci (43939596),Brendan Cellucci,43939596,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Jake Bloss (43939600),Jake Bloss,43939600,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,0
,,,,,,,,,,,,,,,SP,Steven Zobac (43939602),Steven Zobac,43939602,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,0
,,,,,,,,,,,,,,,RP,James McArthur (43939603),James McArthur,43939603,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,0
,,,,,,,,,,,,,,,RP,John Klein (43939615),John Klein,43939615,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,1.85
,,,,,,,,,,,,,,,RP,Chad Dallas (43939629),Chad Dallas,43939629,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,3.22
,,,,,,,,,,,,,,,RP,Brendon Little (43939633),Brendon Little,43939633,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,2.03
,,,,,,,,,,,,,,,RP,Nick Mears (43939642),Nick Mears,43939642,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,2
,,,,,,,,,,,,,,,RP,Lucas Erceg (43939647),Lucas Erceg,43939647,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,1.33
,,,,,,,,,,,,,,,RP,Matt Strahm (43939650),Matt Strahm,43939650,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,1.56
,,,,,,,,,,,,,,,RP,Craig Kimbrel (43939655),Craig Kimbrel,43939655,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,2.52
,,,,,,,,,,,,,,,RP,Louis Varland (43939657),Louis Varland,43939657,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,4.56
,,,,,,,,,,,,,,,RP,CJ Van Eyk (43939658),CJ Van Eyk,43939658,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,0.32
,,,,,,,,,,,,,,,RP,Carlos Estevez (43939659),Carlos Estevez,43939659,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,-14.85
,,,,,,,,,,,,,,,RP,John Schreiber (43939664),John Schreiber,43939664,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,1.97
,,,,,,,,,,,,,,,RP,Luke Little (43939672),Luke Little,43939672,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,1.05
,,,,,,,,,,,,,,,RP,Easton McGee (43939674),Easton McGee,43939674,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,1.15
,,,,,,,,,,,,,,,RP,Steven Cruz (43939693),Steven Cruz,43939693,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,2.94
,,,,,,,,,,,,,,,RP,Connor Seabold (43939706),Connor Seabold,43939706,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,2.08
,,,,,,,,,,,,,,,RP,Joe Mantiply (43939710),Joe Mantiply,43939710,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,3.24
,,,,,,,,,,,,,,,RP,Chase Lee (43939722),Chase Lee,43939722,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,0.34
,,,,,,,,,,,,,,,RP,Paul Sewald (43939723),Paul Sewald,43939723,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,2.4
,,,,,,,,,,,,,,,RP,Nolan Hoffman (43939725),Nolan Hoffman,43939725,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,1.7
,,,,,,,,,,,,,,,RP,Alex Lange (43939726),Alex Lange,43939726,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,2.33
,,,,,,,,,,,,,,,RP,Nate Pearson (43939734),Nate Pearson,43939734,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,3.16
,,,,,,,,,,,,,,,RP,Braydon Fisher (43939745),Braydon Fisher,43939745,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,2.84
,,,,,,,,,,,,,,,RP,Tyler Rogers (43939748),Tyler Rogers,43939748,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,2.24
,,,,,,,,,,,,,,,SP,Ricky Tiedemann (43939750),Ricky Tiedemann,43939750,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,4.55
,,,,,,,,,,,,,,,RP,Jose Cuas (43939752),Jose Cuas,43939752,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,3.17
,,,,,,,,,,,,,,,RP,Yimi Garcia (43939764),Yimi Garcia,43939764,P,4000,KC@TOR 08/26/2026 07:07PM ET,TOR,0
,,,,,,,,,,,,,,,RP,Carlos Duran (43939767),Carlos Duran,43939767,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,1
,,,,,,,,,,,,,,,RP,Aaron Bummer (43939772),Aaron Bummer,43939772,P,4000,KC@TOR 08/26/2026 07:07PM ET,KC,0.38
,,,,,,,,,,,,,,,SS,Mookie Betts (43939150),Mookie Betts,43939150,SS,4000,LAD@ATL 08/26/2026 07:15PM ET,LAD,6.93
,,,,,,,,,,,,,,,RP,Ronan Kopp (43939599),Ronan Kopp,43939599,P,4000,LAD@ATL 08/26/2026 07:15PM ET,LAD,0
,,,,,,,,,,,,,,,RP,Joe Jimenez (43939601),Joe Jimenez,43939601,P,4000,LAD@ATL 08/26/2026 07:15PM ET,ATL,0
,,,,,,,,,,,,,,,RP,Brusdar Graterol (43939608),Brusdar Graterol,43939608,P,4000,LAD@ATL 08/26/2026 07:15PM ET,LAD,0
